Model unknown

  Variables:
    Q : Size=23409, Index=Q_index
        (139, 102) :  None :  0.0 :   0.0
        (139, 103) :  None :  0.0 :   0.0
        (139, 104) :  None :  0.0 :   0.0
        (139, 105) :  None :  0.0 :   0.0
        (139, 106) :  None :  0.0 :   0.0
        (139, 107) :  None :  0.0 :   0.0
        (139, 108) :  None :  0.0 :   0.0
        (139, 109) :  None :  0.0 :   0.0
        (139, 110) :  None :  0.0 :   0.0
        (139, 111) :  None :  0.0 :   0.0
        (139, 112) :  None :  0.0 :   0.0
        (139, 113) :  None :  0.0 :   0.0
        (139, 114) :  None :  0.0 :   0.0
        (139, 115) :  None :  0.0 :   0.0
        (139, 116) :  None :  0.0 :   0.0
        (139, 117) :  None :  0.0 :   0.0
        (139, 118) :  None :  0.0 :   0.0
        (139, 119) :  None :  0.0 :   0.0
        (139, 120) :  None :  0.0 :   0.0
        (139, 121) :  None :  0.0 :   0.0
        (139, 122) :  None :  0.0 :   0.0
        (139, 123) :  None :  0.0 :   0.0
        (139, 124) :  None :  0.0 :   0.0
        (139, 125) :  None :  0.0 :   0.0
        (139, 126) :  None :  0.0 :   0.0
        (139, 127) :  None :  0.0 :   0.0
        (139, 128) :  None :  0.0 :   0.0
        (139, 129) :  None :  0.0 :   0.0
        (139, 130) :  None :  0.0 :   0.0
        (139, 131) :  None :  0.0 :   0.0
        (139, 132) :  None :  0.0 :   0.0
        (139, 133) :  None :  0.0 :   0.0
        (139, 134) :  None :  0.0 :   0.0
        (139, 135) :  None :  0.0 :   0.0
        (139, 136) :  None :  0.0 :   0.0
        (139, 137) :  None :  0.0 :   0.0
        (139, 138) :  None :  0.0 :   0.0
        (139, 139) :  None :  0.0 :   0.0
        (139, 140) :  None :  0.0 :   0.0
        (139, 141) :  None :  0.0 :   0.0
        (139, 142) :  None :  0.0 :   1.0
        (139, 143) :  None :  0.0 :   0.0
        (139, 144) :  None :  0.0 :   0.0
        (139, 145) :  None :  0.0 :   0.0
        (139, 146) :  None :  0.0 :   0.0
        (139, 147) :  None :  0.0 :   0.0
        (139, 148) :  None :  0.0 :   0.0
        (139, 149) :  None :  0.0 :   0.0
        (139, 150) :  None :  0.0 :   0.0
        (139, 151) :  None :  0.0 :   0.0
        (139, 152) :  None :  0.0 :   0.0
          (140, 0) :  None :  0.0 :   0.0
          (140, 1) :  None :  0.0 :   0.0
          (140, 2) :  None :  0.0 :   0.0
          (140, 3) :  None :  0.0 :   0.0
          (140, 4) :  None :  0.0 :   0.0
          (140, 5) :  None :  0.0 :   0.0
          (140, 6) :  None :  0.0 :   0.0
          (140, 7) :  None :  0.0 :   0.0
          (140, 8) :  None :  0.0 :   0.0
          (140, 9) :  None :  0.0 :   0.0
         (140, 10) :  None :  0.0 :   0.0
         (140, 11) :  None :  0.0 :   0.0
         (140, 12) :  None :  0.0 :   0.0
         (140, 13) :  None :  0.0 :   0.0
         (140, 14) :  None :  0.0 :   0.0
         (140, 15) :  None :  0.0 :   0.0
         (140, 16) :  None :  0.0 :   0.0
         (140, 17) :  None :  0.0 :   0.0
         (140, 18) :  None :  0.0 :   0.0
         (140, 19) :  None :  0.0 :   0.0
         (140, 20) :  None :  0.0 :   0.0
         (140, 21) :  None :  0.0 :   0.0
         (140, 22) :  None :  0.0 :   0.0
         (140, 23) :  None :  0.0 :   0.0
         (140, 24) :  None :  0.0 :   0.0
         (140, 25) :  None :  0.0 :   0.0
         (140, 26) :  None :  0.0 :   0.0
         (140, 27) :  None :  0.0 :   0.0
         (140, 28) :  None :  0.0 :   0.0
         (140, 29) :  None :  0.0 :   0.0
         (140, 30) :  None :  0.0 :   0.0
         (140, 31) :  None :  0.0 :   0.0
         (140, 32) :  None :  0.0 :   0.0
         (140, 33) :  None :  0.0 :   0.0
         (140, 34) :  None :  0.0 :   0.0
         (140, 35) :  None :  0.0 :   0.0
         (140, 36) :  None :  0.0 :   0.0
         (140, 37) :  None :  0.0 :   0.0
         (140, 38) :  None :  0.0 :   0.0
         (140, 39) :  None :  0.0 :   0.0
         (140, 40) :  None :  0.0 :   0.0
         (140, 41) :  None :  0.0 :   0.0
         (140, 42) :  None :  0.0 :   0.0
         (140, 43) :  None :  0.0 :   0.0
         (140, 44) :  None :  0.0 :   0.0
         (140, 45) :  None :  0.0 :   0.0
         (140, 46) :  None :  0.0 :   0.0
         (140, 47) :  None :  0.0 :   0.0
         (140, 48) :  None :  0.0 :   0.0
         (140, 49) :  None :  0.0 :   0.0
         (140, 50) :  None :  0.0 :   0.0
         (140, 51) :  None :  0.0 :   0.0
         (140, 52) :  None :  0.0 :   0.0
         (140, 53) :  None :  0.0 :   0.0
         (140, 54) :  None :  0.0 :   0.0
         (140, 55) :  None :  0.0 :   1.0
         (140, 56) :  None :  0.0 :   0.0
         (140, 57) :  None :  0.0 :   0.0
         (140, 58) :  None :  0.0 :   0.0
         (140, 59) :  None :  0.0 :   0.0
         (140, 60) :  None :  0.0 :   0.0
         (140, 61) :  None :  0.0 :   0.0
         (140, 62) :  None :  0.0 :   0.0
         (140, 63) :  None :  0.0 :   0.0
         (140, 64) :  None :  0.0 :   0.0
         (140, 65) :  None :  0.0 :   0.0
         (140, 66) :  None :  0.0 :   0.0
         (140, 67) :  None :  0.0 :   0.0
         (140, 68) :  None :  0.0 :   0.0
         (140, 69) :  None :  0.0 :   0.0
         (140, 70) :  None :  0.0 :   0.0
         (140, 71) :  None :  0.0 :   0.0
         (140, 72) :  None :  0.0 :   0.0
         (140, 73) :  None :  0.0 :   0.0
         (140, 74) :  None :  0.0 :   0.0
         (140, 75) :  None :  0.0 :   0.0
         (140, 76) :  None :  0.0 :   0.0
         (140, 77) :  None :  0.0 :   0.0
         (140, 78) :  None :  0.0 :   0.0
         (140, 79) :  None :  0.0 :   0.0
         (140, 80) :  None :  0.0 :   0.0
         (140, 81) :  None :  0.0 :   0.0
         (140, 82) :  None :  0.0 :   0.0
         (140, 83) :  None :  0.0 :   0.0
         (140, 84) :  None :  0.0 :   0.0
         (140, 85) :  None :  0.0 :   0.0
         (140, 86) :  None :  0.0 :   0.0
         (140, 87) :  None :  0.0 :   0.0
         (140, 88) :  None :  0.0 :   0.0
         (140, 89) :  None :  0.0 :   0.0
         (140, 90) :  None :  0.0 :   0.0
         (140, 91) :  None :  0.0 :   1.0
         (140, 92) :  None :  0.0 :   0.0
         (140, 93) :  None :  0.0 :   0.0
         (140, 94) :  None :  0.0 :   0.0
         (140, 95) :  None :  0.0 :   0.0
         (140, 96) :  None :  0.0 :   0.0
         (140, 97) :  None :  0.0 :   0.0
         (140, 98) :  None :  0.0 :   0.0
         (140, 99) :  None :  0.0 :   0.0
        (140, 100) :  None :  0.0 :   0.0
        (140, 101) :  None :  0.0 :   0.0
        (140, 102) :  None :  0.0 :   0.0
        (140, 103) :  None :  0.0 :   0.0
        (140, 104) :  None :  0.0 :   0.0
        (140, 105) :  None :  0.0 :   0.0
        (140, 106) :  None :  0.0 :   0.0
        (140, 107) :  None :  0.0 :   0.0
        (140, 108) :  None :  0.0 :   0.0
        (140, 109) :  None :  0.0 :   0.0
        (140, 110) :  None :  0.0 :   0.0
        (140, 111) :  None :  0.0 :   0.0
        (140, 112) :  None :  0.0 :   0.0
        (140, 113) :  None :  0.0 :   0.0
        (140, 114) :  None :  0.0 :   0.0
        (140, 115) :  None :  0.0 :   0.0
        (140, 116) :  None :  0.0 :   0.0
        (140, 117) :  None :  0.0 :   0.0
        (140, 118) :  None :  0.0 :   0.0
        (140, 119) :  None :  0.0 :   0.0
        (140, 120) :  None :  0.0 :   0.0
        (140, 121) :  None :  0.0 :   0.0
        (140, 122) :  None :  0.0 :   0.0
        (140, 123) :  None :  0.0 :   0.0
        (140, 124) :  None :  0.0 :   0.0
        (140, 125) :  None :  0.0 :   0.0
        (140, 126) :  None :  0.0 :   0.0
        (140, 127) :  None :  0.0 :   0.0
        (140, 128) :  None :  0.0 :   0.0
        (140, 129) :  None :  0.0 :   0.0
        (140, 130) :  None :  0.0 :   0.0
        (140, 131) :  None :  0.0 :   0.0
        (140, 132) :  None :  0.0 :   0.0
        (140, 133) :  None :  0.0 :   0.0
        (140, 134) :  None :  0.0 :   1.0
        (140, 135) :  None :  0.0 :   0.0
        (140, 136) :  None :  0.0 :   0.0
        (140, 137) :  None :  0.0 :   0.0
        (140, 138) :  None :  0.0 :   0.0
        (140, 139) :  None :  0.0 :   0.0
        (140, 140) :  None :  0.0 :   0.0
        (140, 141) :  None :  0.0 :   0.0
        (140, 142) :  None :  0.0 :   0.0
        (140, 143) :  None :  0.0 :   0.0
        (140, 144) :  None :  0.0 :   0.0
        (140, 145) :  None :  0.0 :   0.0
        (140, 146) :  None :  0.0 :   0.0
        (140, 147) :  None :  0.0 :   0.0
        (140, 148) :  None :  0.0 :   0.0
        (140, 149) :  None :  0.0 :   0.0
        (140, 150) :  None :  0.0 :   0.0
        (140, 151) :  None :  0.0 :   0.0
        (140, 152) :  None :  0.0 :   0.0
          (141, 0) :  None :  0.0 :   0.0
          (141, 1) :  None :  0.0 :   0.0
          (141, 2) :  None :  0.0 :   0.0
          (141, 3) :  None :  0.0 :   0.0
          (141, 4) :  None :  0.0 :   0.0
          (141, 5) :  None :  0.0 :   0.0
          (141, 6) :  None :  0.0 :   0.0
          (141, 7) :  None :  0.0 :   0.0
          (141, 8) :  None :  0.0 :   0.0
          (141, 9) :  None :  0.0 :   0.0
         (141, 10) :  None :  0.0 :   0.0
         (141, 11) :  None :  0.0 :   0.0
         (141, 12) :  None :  0.0 :   0.0
         (141, 13) :  None :  0.0 :   0.0
         (141, 14) :  None :  0.0 :   0.0
         (141, 15) :  None :  0.0 :   0.0
         (141, 16) :  None :  0.0 :   0.0
         (141, 17) :  None :  0.0 :   0.0
         (141, 18) :  None :  0.0 :   0.0
         (141, 19) :  None :  0.0 :   0.0
         (141, 20) :  None :  0.0 :   0.0
         (141, 21) :  None :  0.0 :   0.0
         (141, 22) :  None :  0.0 :   0.0
         (141, 23) :  None :  0.0 :   0.0
         (141, 24) :  None :  0.0 :   0.0
         (141, 25) :  None :  0.0 :   0.0
         (141, 26) :  None :  0.0 :   0.0
         (141, 27) :  None :  0.0 :   0.0
         (141, 28) :  None :  0.0 :   0.0
         (141, 29) :  None :  0.0 :   0.0
         (141, 30) :  None :  0.0 :   0.0
         (141, 31) :  None :  0.0 :   0.0
         (141, 32) :  None :  0.0 :   0.0
         (141, 33) :  None :  0.0 :   0.0
         (141, 34) :  None :  0.0 :   0.0
         (141, 35) :  None :  0.0 :   0.0
         (141, 36) :  None :  0.0 :   0.0
         (141, 37) :  None :  0.0 :   0.0
         (141, 38) :  None :  0.0 :   0.0
         (141, 39) :  None :  0.0 :   0.0
         (141, 40) :  None :  0.0 :   0.0
         (141, 41) :  None :  0.0 :   0.0
         (141, 42) :  None :  0.0 :   0.0
         (141, 43) :  None :  0.0 :   0.0
         (141, 44) :  None :  0.0 :   0.0
         (141, 45) :  None :  0.0 :   0.0
         (141, 46) :  None :  0.0 :   0.0
         (141, 47) :  None :  0.0 :   0.0
         (141, 48) :  None :  0.0 :   0.0
         (141, 49) :  None :  0.0 :   0.0
         (141, 50) :  None :  0.0 :   0.0
         (141, 51) :  None :  0.0 :   0.0
         (141, 52) :  None :  0.0 :   0.0
         (141, 53) :  None :  0.0 :   0.0
         (141, 54) :  None :  0.0 :   0.0
         (141, 55) :  None :  0.0 :   0.0
         (141, 56) :  None :  0.0 :   1.0
         (141, 57) :  None :  0.0 :   0.0
         (141, 58) :  None :  0.0 :   0.0
         (141, 59) :  None :  0.0 :   0.0
         (141, 60) :  None :  0.0 :   0.0
         (141, 61) :  None :  0.0 :   0.0
         (141, 62) :  None :  0.0 :   0.0
         (141, 63) :  None :  0.0 :   0.0
         (141, 64) :  None :  0.0 :   0.0
         (141, 65) :  None :  0.0 :   0.0
         (141, 66) :  None :  0.0 :   0.0
         (141, 67) :  None :  0.0 :   0.0
         (141, 68) :  None :  0.0 :   0.0
         (141, 69) :  None :  0.0 :   0.0
         (141, 70) :  None :  0.0 :   0.0
         (141, 71) :  None :  0.0 :   0.0
         (141, 72) :  None :  0.0 :   0.0
         (141, 73) :  None :  0.0 :   0.0
         (141, 74) :  None :  0.0 :   0.0
         (141, 75) :  None :  0.0 :   0.0
         (141, 76) :  None :  0.0 :   0.0
         (141, 77) :  None :  0.0 :   0.0
         (141, 78) :  None :  0.0 :   0.0
         (141, 79) :  None :  0.0 :   0.0
         (141, 80) :  None :  0.0 :   0.0
         (141, 81) :  None :  0.0 :   0.0
         (141, 82) :  None :  0.0 :   0.0
         (141, 83) :  None :  0.0 :   0.0
         (141, 84) :  None :  0.0 :   0.0
         (141, 85) :  None :  0.0 :   0.0
         (141, 86) :  None :  0.0 :   0.0
         (141, 87) :  None :  0.0 :   0.0
         (141, 88) :  None :  0.0 :   0.0
         (141, 89) :  None :  0.0 :   0.0
         (141, 90) :  None :  0.0 :   0.0
         (141, 91) :  None :  0.0 :   0.0
         (141, 92) :  None :  0.0 :   0.0
         (141, 93) :  None :  0.0 :   0.0
         (141, 94) :  None :  0.0 :   0.0
         (141, 95) :  None :  0.0 :   0.0
         (141, 96) :  None :  0.0 :   0.0
         (141, 97) :  None :  0.0 :   0.0
         (141, 98) :  None :  0.0 :   0.0
         (141, 99) :  None :  0.0 :   0.0
        (141, 100) :  None :  0.0 :   0.0
        (141, 101) :  None :  0.0 :   0.0
        (141, 102) :  None :  0.0 :   0.0
        (141, 103) :  None :  0.0 :   0.0
        (141, 104) :  None :  0.0 :   0.0
        (141, 105) :  None :  0.0 :   0.0
        (141, 106) :  None :  0.0 :   0.0
        (141, 107) :  None :  0.0 :   0.0
        (141, 108) :  None :  0.0 :   0.0
        (141, 109) :  None :  0.0 :   0.0
        (141, 110) :  None :  0.0 :   1.0
        (141, 111) :  None :  0.0 :   0.0
        (141, 112) :  None :  0.0 :   0.0
        (141, 113) :  None :  0.0 :   0.0
        (141, 114) :  None :  0.0 :   0.0
        (141, 115) :  None :  0.0 :   0.0
        (141, 116) :  None :  0.0 :   0.0
        (141, 117) :  None :  0.0 :   1.0
        (141, 118) :  None :  0.0 :   0.0
        (141, 119) :  None :  0.0 :   0.0
        (141, 120) :  None :  0.0 :   0.0
        (141, 121) :  None :  0.0 :   0.0
        (141, 122) :  None :  0.0 :   0.0
        (141, 123) :  None :  0.0 :   0.0
        (141, 124) :  None :  0.0 :   0.0
        (141, 125) :  None :  0.0 :   0.0
        (141, 126) :  None :  0.0 :   0.0
        (141, 127) :  None :  0.0 :   0.0
        (141, 128) :  None :  0.0 :   0.0
        (141, 129) :  None :  0.0 :   0.0
        (141, 130) :  None :  0.0 :   0.0
        (141, 131) :  None :  0.0 :   0.0
        (141, 132) :  None :  0.0 :   0.0
        (141, 133) :  None :  0.0 :   0.0
        (141, 134) :  None :  0.0 :   0.0
        (141, 135) :  None :  0.0 :   0.0
        (141, 136) :  None :  0.0 :   0.0
        (141, 137) :  None :  0.0 :   0.0
        (141, 138) :  None :  0.0 :   0.0
        (141, 139) :  None :  0.0 :   0.0
        (141, 140) :  None :  0.0 :   0.0
        (141, 141) :  None :  0.0 :   0.0
        (141, 142) :  None :  0.0 :   0.0
        (141, 143) :  None :  0.0 :   0.0
        (141, 144) :  None :  0.0 :   0.0
        (141, 145) :  None :  0.0 :   0.0
        (141, 146) :  None :  0.0 :   0.0
        (141, 147) :  None :  0.0 :   0.0
        (141, 148) :  None :  0.0 :   0.0
        (141, 149) :  None :  0.0 :   0.0
        (141, 150) :  None :  0.0 :   0.0
        (141, 151) :  None :  0.0 :   0.0
        (141, 152) :  None :  0.0 :   0.0
          (142, 0) :  None :  0.0 :   0.0
          (142, 1) :  None :  0.0 :   0.0
          (142, 2) :  None :  0.0 :   0.0
          (142, 3) :  None :  0.0 :   0.0
          (142, 4) :  None :  0.0 :   0.0
          (142, 5) :  None :  0.0 :   0.0
          (142, 6) :  None :  0.0 :   0.0
          (142, 7) :  None :  0.0 :   0.0
          (142, 8) :  None :  0.0 :   0.0
          (142, 9) :  None :  0.0 :   0.0
         (142, 10) :  None :  0.0 :   0.0
         (142, 11) :  None :  0.0 :   0.0
         (142, 12) :  None :  0.0 :   0.0
         (142, 13) :  None :  0.0 :   0.0
         (142, 14) :  None :  0.0 :   0.0
         (142, 15) :  None :  0.0 :   0.0
         (142, 16) :  None :  0.0 :   0.0
         (142, 17) :  None :  0.0 :   0.0
         (142, 18) :  None :  0.0 :   0.0
         (142, 19) :  None :  0.0 :   0.0
         (142, 20) :  None :  0.0 :   0.0
         (142, 21) :  None :  0.0 :   0.0
         (142, 22) :  None :  0.0 :   0.0
         (142, 23) :  None :  0.0 :   0.0
         (142, 24) :  None :  0.0 :   0.0
         (142, 25) :  None :  0.0 :   0.0
         (142, 26) :  None :  0.0 :   0.0
         (142, 27) :  None :  0.0 :   0.0
         (142, 28) :  None :  0.0 :   0.0
         (142, 29) :  None :  0.0 :   0.0
         (142, 30) :  None :  0.0 :   0.0
         (142, 31) :  None :  0.0 :   0.0
         (142, 32) :  None :  0.0 :   0.0
         (142, 33) :  None :  0.0 :   0.0
         (142, 34) :  None :  0.0 :   0.0
         (142, 35) :  None :  0.0 :   0.0
         (142, 36) :  None :  0.0 :   0.0
         (142, 37) :  None :  0.0 :   0.0
         (142, 38) :  None :  0.0 :   0.0
         (142, 39) :  None :  0.0 :   0.0
         (142, 40) :  None :  0.0 :   0.0
         (142, 41) :  None :  0.0 :   0.0
         (142, 42) :  None :  0.0 :   0.0
         (142, 43) :  None :  0.0 :   0.0
         (142, 44) :  None :  0.0 :   0.0
         (142, 45) :  None :  0.0 :   0.0
         (142, 46) :  None :  0.0 :   0.0
         (142, 47) :  None :  0.0 :   0.0
         (142, 48) :  None :  0.0 :   0.0
         (142, 49) :  None :  0.0 :   0.0
         (142, 50) :  None :  0.0 :   0.0
         (142, 51) :  None :  0.0 :   0.0
         (142, 52) :  None :  0.0 :   0.0
         (142, 53) :  None :  0.0 :   0.0
         (142, 54) :  None :  0.0 :   0.0
         (142, 55) :  None :  0.0 :   0.0
         (142, 56) :  None :  0.0 :   0.0
         (142, 57) :  None :  0.0 :   1.0
         (142, 58) :  None :  0.0 :   0.0
         (142, 59) :  None :  0.0 :   0.0
         (142, 60) :  None :  0.0 :   0.0
         (142, 61) :  None :  0.0 :   0.0
         (142, 62) :  None :  0.0 :   0.0
         (142, 63) :  None :  0.0 :   0.0
         (142, 64) :  None :  0.0 :   0.0
         (142, 65) :  None :  0.0 :   0.0
         (142, 66) :  None :  0.0 :   0.0
         (142, 67) :  None :  0.0 :   0.0
         (142, 68) :  None :  0.0 :   0.0
         (142, 69) :  None :  0.0 :   0.0
         (142, 70) :  None :  0.0 :   0.0
         (142, 71) :  None :  0.0 :   0.0
         (142, 72) :  None :  0.0 :   0.0
         (142, 73) :  None :  0.0 :   0.0
         (142, 74) :  None :  0.0 :   0.0
         (142, 75) :  None :  0.0 :   0.0
         (142, 76) :  None :  0.0 :   0.0
         (142, 77) :  None :  0.0 :   0.0
         (142, 78) :  None :  0.0 :   0.0
         (142, 79) :  None :  0.0 :   0.0
         (142, 80) :  None :  0.0 :   0.0
         (142, 81) :  None :  0.0 :   0.0
         (142, 82) :  None :  0.0 :   0.0
         (142, 83) :  None :  0.0 :   0.0
         (142, 84) :  None :  0.0 :   0.0
         (142, 85) :  None :  0.0 :   0.0
         (142, 86) :  None :  0.0 :   0.0
         (142, 87) :  None :  0.0 :   0.0
         (142, 88) :  None :  0.0 :   0.0
         (142, 89) :  None :  0.0 :   0.0
         (142, 90) :  None :  0.0 :   0.0
         (142, 91) :  None :  0.0 :   0.0
         (142, 92) :  None :  0.0 :   0.0
         (142, 93) :  None :  0.0 :   0.0
         (142, 94) :  None :  0.0 :   0.0
         (142, 95) :  None :  0.0 :   0.0
         (142, 96) :  None :  0.0 :   0.0
         (142, 97) :  None :  0.0 :   0.0
         (142, 98) :  None :  0.0 :   0.0
         (142, 99) :  None :  0.0 :   0.0
        (142, 100) :  None :  0.0 :   0.0
        (142, 101) :  None :  0.0 :   0.0
        (142, 102) :  None :  0.0 :   0.0
        (142, 103) :  None :  0.0 :   0.0
        (142, 104) :  None :  0.0 :   0.0
        (142, 105) :  None :  0.0 :   0.0
        (142, 106) :  None :  0.0 :   0.0
        (142, 107) :  None :  0.0 :   0.0
        (142, 108) :  None :  0.0 :   0.0
        (142, 109) :  None :  0.0 :   0.0
        (142, 110) :  None :  0.0 :   0.0
        (142, 111) :  None :  0.0 :   0.0
        (142, 112) :  None :  0.0 :   0.0
        (142, 113) :  None :  0.0 :   0.0
        (142, 114) :  None :  0.0 :   0.0
        (142, 115) :  None :  0.0 :   0.0
        (142, 116) :  None :  0.0 :   0.0
        (142, 117) :  None :  0.0 :   0.0
        (142, 118) :  None :  0.0 :   0.0
        (142, 119) :  None :  0.0 :   0.0
        (142, 120) :  None :  0.0 :   0.0
        (142, 121) :  None :  0.0 :   0.0
        (142, 122) :  None :  0.0 :   0.0
        (142, 123) :  None :  0.0 :   0.0
        (142, 124) :  None :  0.0 :   0.0
        (142, 125) :  None :  0.0 :   0.0
        (142, 126) :  None :  0.0 :   0.0
        (142, 127) :  None :  0.0 :   0.0
        (142, 128) :  None :  0.0 :   0.0
        (142, 129) :  None :  0.0 :   0.0
        (142, 130) :  None :  0.0 :   0.0
        (142, 131) :  None :  0.0 :   0.0
        (142, 132) :  None :  0.0 :   1.0
        (142, 133) :  None :  0.0 :   0.0
        (142, 134) :  None :  0.0 :   0.0
        (142, 135) :  None :  0.0 :   0.0
        (142, 136) :  None :  0.0 :   0.0
        (142, 137) :  None :  0.0 :   0.0
        (142, 138) :  None :  0.0 :   0.0
        (142, 139) :  None :  0.0 :   1.0
        (142, 140) :  None :  0.0 :   0.0
        (142, 141) :  None :  0.0 :   0.0
        (142, 142) :  None :  0.0 :   0.0
        (142, 143) :  None :  0.0 :   0.0
        (142, 144) :  None :  0.0 :   0.0
        (142, 145) :  None :  0.0 :   0.0
        (142, 146) :  None :  0.0 :   0.0
        (142, 147) :  None :  0.0 :   0.0
        (142, 148) :  None :  0.0 :   0.0
        (142, 149) :  None :  0.0 :   0.0
        (142, 150) :  None :  0.0 :   0.0
        (142, 151) :  None :  0.0 :   0.0
        (142, 152) :  None :  0.0 :   0.0
          (143, 0) :  None :  0.0 :   0.0
          (143, 1) :  None :  0.0 :   0.0
          (143, 2) :  None :  0.0 :   0.0
          (143, 3) :  None :  0.0 :   0.0
          (143, 4) :  None :  0.0 :   0.0
          (143, 5) :  None :  0.0 :   0.0
          (143, 6) :  None :  0.0 :   0.0
          (143, 7) :  None :  0.0 :   0.0
          (143, 8) :  None :  0.0 :   0.0
          (143, 9) :  None :  0.0 :   0.0
         (143, 10) :  None :  0.0 :   0.0
         (143, 11) :  None :  0.0 :   0.0
         (143, 12) :  None :  0.0 :   0.0
         (143, 13) :  None :  0.0 :   0.0
         (143, 14) :  None :  0.0 :   0.0
         (143, 15) :  None :  0.0 :   0.0
         (143, 16) :  None :  0.0 :   0.0
         (143, 17) :  None :  0.0 :   0.0
         (143, 18) :  None :  0.0 :   0.0
         (143, 19) :  None :  0.0 :   0.0
         (143, 20) :  None :  0.0 :   0.0
         (143, 21) :  None :  0.0 :   0.0
         (143, 22) :  None :  0.0 :   0.0
         (143, 23) :  None :  0.0 :   0.0
         (143, 24) :  None :  0.0 :   0.0
         (143, 25) :  None :  0.0 :   0.0
         (143, 26) :  None :  0.0 :   0.0
         (143, 27) :  None :  0.0 :   0.0
         (143, 28) :  None :  0.0 :   0.0
         (143, 29) :  None :  0.0 :   0.0
         (143, 30) :  None :  0.0 :   0.0
         (143, 31) :  None :  0.0 :   0.0
         (143, 32) :  None :  0.0 :   0.0
         (143, 33) :  None :  0.0 :   0.0
         (143, 34) :  None :  0.0 :   0.0
         (143, 35) :  None :  0.0 :   0.0
         (143, 36) :  None :  0.0 :   0.0
         (143, 37) :  None :  0.0 :   0.0
         (143, 38) :  None :  0.0 :   0.0
         (143, 39) :  None :  0.0 :   0.0
         (143, 40) :  None :  0.0 :   0.0
         (143, 41) :  None :  0.0 :   0.0
         (143, 42) :  None :  0.0 :   0.0
         (143, 43) :  None :  0.0 :   0.0
         (143, 44) :  None :  0.0 :   0.0
         (143, 45) :  None :  0.0 :   0.0
         (143, 46) :  None :  0.0 :   0.0
         (143, 47) :  None :  0.0 :   0.0
         (143, 48) :  None :  0.0 :   0.0
         (143, 49) :  None :  0.0 :   0.0
         (143, 50) :  None :  0.0 :   0.0
         (143, 51) :  None :  0.0 :   0.0
         (143, 52) :  None :  0.0 :   0.0
         (143, 53) :  None :  0.0 :   0.0
         (143, 54) :  None :  0.0 :   0.0
         (143, 55) :  None :  0.0 :   0.0
         (143, 56) :  None :  0.0 :   0.0
         (143, 57) :  None :  0.0 :   0.0
         (143, 58) :  None :  0.0 :   1.0
         (143, 59) :  None :  0.0 :   0.0
         (143, 60) :  None :  0.0 :   0.0
         (143, 61) :  None :  0.0 :   0.0
         (143, 62) :  None :  0.0 :   0.0
         (143, 63) :  None :  0.0 :   0.0
         (143, 64) :  None :  0.0 :   0.0
         (143, 65) :  None :  0.0 :   0.0
         (143, 66) :  None :  0.0 :   0.0
         (143, 67) :  None :  0.0 :   0.0
         (143, 68) :  None :  0.0 :   0.0
         (143, 69) :  None :  0.0 :   0.0
         (143, 70) :  None :  0.0 :   0.0
         (143, 71) :  None :  0.0 :   0.0
         (143, 72) :  None :  0.0 :   0.0
         (143, 73) :  None :  0.0 :   0.0
         (143, 74) :  None :  0.0 :   0.0
         (143, 75) :  None :  0.0 :   0.0
         (143, 76) :  None :  0.0 :   0.0
         (143, 77) :  None :  0.0 :   0.0
         (143, 78) :  None :  0.0 :   0.0
         (143, 79) :  None :  0.0 :   0.0
         (143, 80) :  None :  0.0 :   0.0
         (143, 81) :  None :  0.0 :   0.0
         (143, 82) :  None :  0.0 :   0.0
         (143, 83) :  None :  0.0 :   0.0
         (143, 84) :  None :  0.0 :   0.0
         (143, 85) :  None :  0.0 :   0.0
         (143, 86) :  None :  0.0 :   0.0
         (143, 87) :  None :  0.0 :   0.0
         (143, 88) :  None :  0.0 :   0.0
         (143, 89) :  None :  0.0 :   0.0
         (143, 90) :  None :  0.0 :   0.0
         (143, 91) :  None :  0.0 :   0.0
         (143, 92) :  None :  0.0 :   0.0
         (143, 93) :  None :  0.0 :   0.0
         (143, 94) :  None :  0.0 :   0.0
         (143, 95) :  None :  0.0 :   0.0
         (143, 96) :  None :  0.0 :   0.0
         (143, 97) :  None :  0.0 :   0.0
         (143, 98) :  None :  0.0 :   0.0
         (143, 99) :  None :  0.0 :   0.0
        (143, 100) :  None :  0.0 :   0.0
        (143, 101) :  None :  0.0 :   0.0
        (143, 102) :  None :  0.0 :   0.0
        (143, 103) :  None :  0.0 :   0.0
        (143, 104) :  None :  0.0 :   0.0
        (143, 105) :  None :  0.0 :   0.0
        (143, 106) :  None :  0.0 :   0.0
        (143, 107) :  None :  0.0 :   0.0
        (143, 108) :  None :  0.0 :   0.0
        (143, 109) :  None :  0.0 :   0.0
        (143, 110) :  None :  0.0 :   0.0
        (143, 111) :  None :  0.0 :   0.0
        (143, 112) :  None :  0.0 :   0.0
        (143, 113) :  None :  0.0 :   0.0
        (143, 114) :  None :  0.0 :   0.0
        (143, 115) :  None :  0.0 :   0.0
        (143, 116) :  None :  0.0 :   0.0
        (143, 117) :  None :  0.0 :   0.0
        (143, 118) :  None :  0.0 :   0.0
        (143, 119) :  None :  0.0 :   0.0
        (143, 120) :  None :  0.0 :   0.0
        (143, 121) :  None :  0.0 :   0.0
        (143, 122) :  None :  0.0 :   0.0
        (143, 123) :  None :  0.0 :   0.0
        (143, 124) :  None :  0.0 :   0.0
